,ProviderID,Fiscal_year_begin_date,Report_date,Termination_Date,Waiver_code,Intermediary_number,Provider_type,Current_Census_division,Change_code_for_reclass,Actual_Geographic_MSA,Wage_Index_MSA,Standardized_amount_MSA,Sole_community_or_Medicare,LUGAR,Temporary_relief_indicator,Federal_PPS_Blend_indicator,Facility_specific_rate,Cost_of_living_adjustment,Intern_to_bed_ratio,Bed_size,Cost-to-charge_ratio,Case_mix_index,SSI_ratio,Medicaid_ratio,Provider_PPS_period,Special_provider_update_factor,Operating_DSH_percent,Fiscal_year_end_date,Special_wage_index,Special_payment_indicator,Hospital_quality_indicator,Geographic_location_CBSA,Reclassification_CBSA,Standardized_amount_CBSA,Total_pass_through_amount_and_miscellaneous,Pass_through_amount_capital,Pass_through_amount_direct,Pass_through_amount_organ,Capital_PPS_pay_code,Capital_hospital_specific_rate,Capital_old_harmless_rate,Capital_new_harmless_ratio,Capital_cost-to-charge_ratio,New_hospital,Capital_indirect_medical,Capital_exception_payment,Supplemental_wage_index,Supplemental_wage_index_indicator,Value_based_purchasing_participant,Value_based_purchasing_adjustment,Hospital_readmission_reduction_program_participant,Hospital_readmission_reduction_adjustment,Model_1_bundle_percent,Hospital_acquired_condition_(HAC)_reduction_program_participant,Uncompensated_care_amount,Electronic_health_record_(EHR)_incentive_program_reduction_indicator,Low-volume_adjustment_factor,County_code,State_code,Medicare_performance_adjustment,LTCH_DPP_indicator
0,010001,10/01/2021,03/31/2022,--,N,10111,07,5,Y,2180,01,01,--,--,--,--,"$1,918.13",1,0.0494,322,0.181,--,0.1029,0.1989,--,--,--,09/30/2022,0.856,2,1,20020,18880,01,$106.82,--,$46.13,--,C,0,0,0,0.012,--,0.1136,0,--,--,N,0,1,0.9903,0,N,$672.33,--,0,01069,01,0,--
1,010005,10/01/2021,03/31/2022,--,N,10111,07,5,Y,01,1000,01,--,--,--,--,"$1,532.63",1,--,191,0.35,--,0.0756,0.1987,--,--,--,09/30/2022,--,Y,1,01,13820,--,$52.65,--,--,--,B,0,0,0,0.029,--,--,0,--,--,N,0,1,0.9985,0,Y,$912.95,--,0,01095,01,0,--
2,010006,07/01/2021,03/31/2022,--,N,10111,07,5,N,2650,--,--,--,--,--,--,"$2,210.36",1,0.1125,263,0.148,--,0.0643,0.1412,--,--,--,06/30/2022,--,Y,1,22520,26620,01,$121.61,--,$83.99,--,B,0,475,0.2462,0.021,--,0.1502,0,--,--,N,0,1,0.984,0,N,$327.96,--,0,01077,01,0,--
3,010007,10/01/2021,03/31/2022,--,N,10111,14,5,--,01,--,--,--,--,Y,--,"$4,232.08",1,--,41,0.372,--,0.1001,0.1154,--,--,--,09/30/2022,--,--,1,01,--,--,$19.85,--,--,--,B,429.29,200,0.3886,0.031,--,--,0,--,--,N,0,1,0.9949,0,N,$503.44,--,0.201364,01039,01,0,--
4,010008,01/01/2022,03/31/2022,--,N,10111,00,5,--,01,--,--,--,--,Y,--,"$4,587.15",1,--,28,0.32,--,0.0935,0.0612,--,--,--,12/31/2022,--,--,1,01,--,--,$57.77,--,--,--,C,212.77,0,0,0.007,--,--,0,--,--,N,0,1,1,0,N,$58.17,--,0.25,01041,01,0,--
5,010011,07/01/2021,03/31/2022,--,N,10111,00,5,--,1000,--,--,--,--,--,--,"$2,191.91",1,0.0452,297,0.177,--,0.0609,0.1297,--,--,--,06/30/2022,--,--,1,13820,--,--,$87.30,--,$72.65,--,B,0,500,0.3733,0.019,--,0.0676,0,--,--,N,0,1,0.9905,0,N,"$1,471.06",--,0,01073,01,0,--
6,010012,04/01/2021,03/31/2022,--,N,05901,16,5,--,01,--,--,82,--,Y,--,"$5,288.41",1,--,95,0.129,--,0.0736,0.2538,--,--,--,03/31/2022,--,--,1,01,--,--,$0.00,--,--,--,B,0,0,0,0.005,--,--,0,--,--,N,0,1,0.9953,0,N,$554.16,--,0.078712,01049,01,0,--
7,010016,01/01/2022,03/31/2022,--,N,10111,00,5,N,1000,1000,1000,--,--,--,--,"$2,232.42",1,--,204,0.108,--,0.053,0.1595,--,--,--,12/31/2022,--,--,1,13820,--,--,$30.95,--,--,--,B,0,0,0,0.008,--,--,0,--,--,N,0,1,0.998,0,N,$950.22,--,0,01117,01,0,--
8,010019,10/01/2021,03/31/2022,--,N,10111,00,5,N,2650,2650,2650,--,--,--,--,"$1,721.16",1,--,173,0.238,--,0.0651,0.2118,--,--,--,09/30/2022,--,--,1,22520,--,--,$55.99,--,--,--,B,0,325,0.33,0.01,--,--,0,--,--,N,0,1,0.9758,0,N,$554.69,--,0,01033,01,0,--
9,010021,10/01/2021,03/31/2022,--,N,10111,00,5,--,01,--,--,--,--,Y,--,"$1,781.85",1,--,75,0.388,--,0.1937,0.1611,--,--,--,09/30/2022,--,--,1,01,--,--,$115.32,--,--,--,C,162.14,0,0,0.015,--,--,0,--,--,N,0,1,0.9974,0,Y,"$1,426.64",--,0.195379,01045,01,0,--
10,010022,04/01/2022,03/31/2022,--,N,05901,00,5,N,01,--,--,--,--,Y,--,$0.00,1,--,44,0.334,--,0.2244,0.3986,--,--,--,03/31/2023,--,Y,1,01,40660,40660,$0.00,--,--,--,B,1277.38,0,0,0.033,--,--,0,--,--,N,0,1,1,0,N,"$1,502.30",--,0.233106,01019,01,0,--
11,010023,07/01/2021,03/31/2022,--,N,10111,00,5,N,5240,5240,5240,--,--,--,--,"$2,289.87",1,0.1341,310,0.364,--,0.1192,0.262,--,--,--,06/30/2022,--,--,1,33860,--,--,$129.75,--,$64.77,--,C,0,0,0,0.015,--,0.1726,0,--,--,N,0,1,0.9966,0,Y,"$1,342.98",--,0,01101,01,0,--
12,010024,01/01/2022,03/31/2022,--,N,10111,07,5,N,5240,5240,5240,--,--,--,--,"$2,564.28",1,--,278,0.201,--,0.1084,0.1873,--,--,--,12/31/2022,--,Y,1,33860,13820,01,$40.21,--,$8.70,--,C,0,0,0,0.011,--,--,0,--,--,N,0,1,0.9841,0,N,$600.85,--,0,01101,01,0,--
13,010029,10/01/2021,03/31/2022,--,N,10111,07,5,Y,0580,1800,--,--,--,--,--,"$1,845.75",1,0.0316,316,0.43,--,0.0821,0.2194,--,--,--,09/30/2022,--,Y,1,12220,17980,--,$107.73,--,$35.03,--,B,0,340,0.4671,0.037,--,0.0505,0,--,--,N,0,1,0.9919,0,N,$794.45,--,0,01081,01,0,--
14,010033,10/01/2021,03/31/2022,--,N,10111,00,5,N,1000,1000,1000,--,--,--,--,"$3,809.54",1,0.2967,1076,0.202,--,0.087,0.2675,--,--,--,09/30/2022,--,--,1,13820,--,--,$619.33,--,$199.88,$368.36,C,0,0,0,0.01,--,0.3906,0,--,--,N,0,1,0.9948,0,Y,"$2,257.77",--,0,01073,01,0,--
15,010034,10/01/2021,03/31/2022,--,N,10111,00,5,N,5240,5240,5240,--,--,Y,--,"$2,153.01",1,--,34,0.795,--,0.1093,0.1465,--,--,--,09/30/2022,--,--,1,33860,--,--,$34.10,--,--,--,C,0,0,0,0.051,--,--,0,--,--,N,0,1,1,0,N,"$1,068.32",--,0.248106,01051,01,0,--
16,010035,07/01/2021,03/31/2022,--,N,10111,17,5,Y,01,3440,--,--,--,--,--,"$6,541.00",1,--,139,0.235,--,0.078,0.1184,--,--,--,06/30/2022,--,Y,1,01,26620,--,$30.11,--,--,--,B,0,70,0.8697,0.018,--,--,0,--,--,N,0,1,0.9874,0,N,$712.13,--,0,01043,01,0,--
17,010036,04/01/2021,03/31/2022,--,N,10111,14,5,N,01,--,--,--,--,Y,--,"$2,118.29",1,--,86,0.146,--,0.0878,0.2334,--,--,--,03/31/2022,--,Y,1,01,18880,--,$86.77,--,--,--,C,244.51,0,0,0.009,--,--,0,--,--,N,0,1,0.9987,0,N,$294.83,--,0.083636,01039,01,0,--
18,010038,07/01/2021,03/31/2022,--,N,05901,00,5,--,0450,--,--,--,--,--,--,$0.00,1,--,122,0.113,1.3476,0.1137,0.1806,--,--,--,06/30/2022,--,--,1,11500,--,--,$0.00,--,--,--,B,497.1,0,0,0.01,--,--,0,--,--,N,0,1,0.9918,0,N,$339.24,--,0,01015,01,0,--
19,010039,07/01/2021,03/31/2022,--,N,10111,07,5,N,3440,3440,3440,--,--,--,--,"$2,272.75",1,0.0604,890,0.18,--,0.0548,0.2147,--,--,--,06/30/2022,--,D,1,26620,26620,01,$70.78,--,$47.39,--,B,0,340,0.5041,0.012,--,0.0895,0,--,--,N,0,1,0.9878,0,N,"$1,014.47",--,0,01089,01,0,--
20,010040,10/01/2021,03/31/2022,--,N,10111,00,5,Y,2880,1000,2880,--,--,--,--,"$2,662.48",1,--,215,0.064,--,0.0913,0.1914,--,--,--,09/30/2022,--,Y,1,23460,13820,--,$66.53,--,--,--,B,0,575.4,0.0324,0.004,--,--,0,--,--,N,0,1,0.9915,0,N,$688.85,--,0,01055,01,0,--
21,010044,10/01/2021,03/31/2022,--,N,07001,14,5,N,01,01,01,--,--,Y,--,"$5,474.94",1,--,31,0.311,1.0748,0.0651,0.1077,--,--,--,09/30/2022,--,Y,1,01,25,--,$0.00,--,--,--,C,196.83,0,0,0.014,--,--,0,--,--,N,0,1,1,0,N,"$1,405.94",--,0.25,01093,01,0,--
22,010045,10/01/2021,03/31/2022,--,N,10111,14,5,Y,01,1000,--,--,--,Y,--,"$5,005.30",1,--,40,0.543,--,0.0641,0.0788,--,--,--,09/30/2022,--,Y,1,01,46220,--,$50.71,--,--,--,C,0,0,0,0.036,--,--,0,--,--,N,0,1,0.9991,0,N,"$1,310.99",--,0.243788,01057,01,0,--
23,010046,01/01/2022,03/31/2022,--,N,05901,07,5,--,2880,--,--,--,--,--,--,$0.00,1,--,256,0.108,1,0.1197,0.0942,--,--,--,12/31/2022,--,--,1,23460,--,01,$0.00,--,--,--,C,240.16,0,0,0.008,--,--,0,--,--,N,0,1,0.9946,0,N,$168.48,--,0,01055,01,0,--
24,010047,01/01/2019,03/31/2022,03/09/2019,N,10111,14,5,N,01,01,01,--,--,Y,--,"$3,068.26",1,--,22,0.629,0.8364,0.1148,0.115,--,--,--,12/31/2019,--,--,1,01,--,--,$115.89,--,--,--,C,114.28,0,0,0.053,--,--,0,--,--,N,0,1,0.9889,0,N,$757.31,--,0.25,01013,01,0,--
25,010049,01/01/2022,03/31/2022,--,N,05901,00,5,--,01,--,--,--,--,Y,--,$0.00,1,--,97,0.107,0.914,0.0606,0.2186,--,--,--,12/31/2022,--,--,1,01,--,--,$0.00,--,--,--,B,389.11,0,0,0.009,--,--,0,--,--,N,0,1,0.9941,0,N,$716.30,--,0.006364,01031,01,0,--
26,010051,10/01/2021,03/31/2022,--,N,10111,00,5,N,01,01,01,--,--,Y,--,"$1,089.47",1,--,20,0.536,--,0.352,0.5227,--,--,--,09/30/2022,--,--,1,46220,--,--,$0.00,--,--,--,C,92.92,0,0,0.021,--,--,0,--,--,N,0,1,1,0,N,"$1,115.47",Y,0.25,01063,01,0,--
27,010052,01/01/2022,03/31/2022,--,N,10111,14,5,N,01,01,01,--,--,Y,--,"$3,581.15",1,--,45,0.506,--,0.1251,0.1757,--,--,--,12/31/2022,--,--,1,01,--,--,$101.68,--,--,--,B,958.98,300,0.2762,0.04,--,--,0,--,--,N,0,1,0.996,0,N,$40.56,--,0.25,01123,01,0,--
28,010055,10/01/2021,03/31/2022,--,N,10111,07,5,--,2180,2180,2180,--,--,--,--,"$1,906.36",1,--,230,0.093,--,0.0668,0.1704,--,--,--,09/30/2022,--,Y,1,20020,37460,01,$54.19,--,--,--,B,481.86,600,0.327,0.006,--,--,0,--,--,N,0,1,0.9956,0,N,$489.97,--,0,01069,01,0,--
29,010056,07/01/2021,03/31/2022,--,N,10111,00,5,N,1000,1000,1000,--,--,--,--,"$2,237.94",1,0.0038,399,0.202,--,0.0486,0.1406,--,--,--,06/30/2022,--,--,1,13820,--,--,$48.29,--,$16.15,--,B,0,0,0,0.023,--,0.0062,0,--,--,N,0,1,0.998,0,N,$873.22,--,0,01073,01,0,--
30,010058,10/01/2021,03/31/2022,--,N,10111,00,5,N,01,01,01,--,--,Y,--,"$1,354.34",1,--,21,0.766,--,0.0361,0.1915,--,--,--,09/30/2022,--,--,1,13820,--,--,$25.70,--,--,--,C,0,0,0,0.07,--,--,0,--,--,N,0,1,1,0,Y,"$2,334.02",--,0.25,01007,01,0,--
31,010059,10/01/2021,03/31/2022,--,N,10111,00,5,Y,2030,3440,--,--,--,Y,--,"$1,179.08",1,--,39,0.623,--,0.1005,0.0877,--,--,--,09/30/2022,--,--,1,19460,--,--,$48.89,--,--,--,C,0,0,0,0.043,--,--,0,--,--,N,0,1,0.9971,0,N,"$1,051.64",--,0.25,01079,01,0,--
32,010061,10/01/2021,03/31/2022,--,N,10111,16,5,N,01,01,01,82,--,Y,--,"$2,016.42",1,--,46,0.363,--,0.1268,0.3104,--,--,--,09/30/2022,--,Y,1,01,16860,--,$104.35,--,--,--,C,0,0,0,0.015,--,--,0,--,--,N,0,1,0.9986,0,N,$790.40,--,0.125909,01071,01,0,--
33,010062,10/01/2021,03/31/2022,--,N,10111,00,5,N,01,01,01,--,--,Y,--,"$3,495.87",1,--,29,0.542,--,0.1053,0.1808,--,--,--,09/30/2022,--,--,1,20020,--,01,$77.46,--,--,--,C,0,0,0,0.023,--,--,0,--,--,N,0,1,1,0,N,"$1,309.56",Y,0.231288,01061,01,0,--
34,010065,01/01/2022,03/31/2022,--,N,10111,07,5,Y,01,1000,01,--,--,--,--,"$1,693.96",1,--,39,0.372,--,0.0626,0.2226,--,--,--,12/31/2022,--,Y,1,01,13820,--,$101.02,--,--,--,C,0,0,0,0.03,--,--,0,--,--,N,0,1,0.9948,0,N,$431.73,--,0,01123,01,0,--
35,010069,10/01/2021,03/31/2022,--,N,10111,16,5,Y,01,1800,--,87,--,Y,--,"$5,499.87",1,--,27,0.375,--,0.078,0.1103,--,--,--,09/30/2022,--,--,1,01,--,--,$89.04,--,--,--,B,0,0,0,0.01,--,--,0,--,--,N,0,1,0.9976,0,Y,$688.28,Y,0.220909,01005,01,0,--
36,010073,10/01/2021,03/31/2022,--,N,10111,14,5,N,01,01,01,--,--,Y,--,"$3,906.57",1,--,44,0.521,--,0.1642,0.3036,--,--,--,09/30/2022,--,--,1,01,--,--,$50.33,--,--,--,C,96.78,0,0,0.016,--,--,0,--,--,N,0,1,1,0,Y,$440.59,--,0.213333,01027,01,0,--
37,010078,10/01/2021,03/31/2022,--,N,10111,07,5,N,0450,0450,0450,--,--,--,--,"$2,128.28",1,--,261,0.144,--,0.0725,0.2439,--,--,--,09/30/2022,--,Y,1,11500,12060,01,$56.87,--,--,--,B,0,250,0.3161,0.007,--,--,0,--,--,N,0,1,0.9931,0,Y,$647.93,--,0,01015,01,0,--
38,010079,07/01/2021,03/31/2022,--,N,10111,00,5,N,3440,3440,3440,--,--,--,--,"$1,316.00",1,--,68,0.296,--,0.0635,0.1859,--,--,--,06/30/2022,--,--,1,26620,--,--,$49.48,--,--,--,B,0,0,0,0.03,--,--,0,--,--,N,0,1,0.9929,0,Y,$742.58,--,0,01083,01,0,--
39,010083,10/01/2021,03/31/2022,--,N,05901,07,5,--,5160,--,--,--,--,--,--,$0.00,1,0.1699,106,0.088,0.9181,0.0511,0.1551,--,--,--,09/30/2022,--,Y,1,19300,37860,--,$0.00,--,--,--,B,0,0,0,0.008,--,0.2807,0,--,--,N,0,1,0.9902,0,N,$733.90,--,0,01003,01,0,--
40,010085,04/01/2021,03/31/2022,--,N,10111,07,5,--,2030,3440,2030,--,--,--,--,"$1,989.03",1,--,302,0.439,--,0.078,0.1163,--,--,--,03/31/2022,--,Y,1,19460,26620,01,$8.22,--,--,--,B,0,350,0.3851,0.03,--,--,0,--,--,N,0,1,0.9881,0,Y,$664.51,--,0,01103,01,0,--
41,010086,01/01/2022,03/31/2022,--,N,10111,14,5,N,01,01,01,--,--,Y,--,"$4,588.82",1,--,26,0.174,--,0.0368,0.1003,--,--,--,12/31/2022,--,--,--,01,--,--,$161.69,--,--,--,B,0,85,0.5861,0.006,--,--,0,--,--,N,0,1,0.9989,0,Y,$464.28,Y,0.216439,01093,01,0,--
42,010087,10/01/2021,03/31/2022,--,N,10111,00,5,N,5160,5160,5160,--,--,--,--,"$2,582.28",1,0.706,200,0.332,--,0.145,0.2152,--,--,--,09/30/2022,--,--,1,33660,--,--,$676.11,--,$632.07,--,C,0,0,0,0.024,--,0.7662,0,--,--,N,0,1,0.9998,0,N,"$5,565.07",Y,0,01097,01,0,--
43,010089,01/01/2022,03/31/2022,--,N,10111,16,5,N,01,--,01,--,L,--,--,"$5,696.27",1,--,212,0.112,--,0.091,0.2184,--,--,--,12/31/2022,--,Y,1,01,13820,13820,$41.45,--,--,--,B,0,0,0,0.005,--,--,0,--,--,N,0,1,0.9924,0,N,"$1,110.49",--,0,01127,01,0,--
44,010090,07/01/2021,03/31/2022,--,N,10111,00,5,--,5160,5160,5160,--,--,--,--,"$2,876.46",1,0.0024,342,0.276,1.0335,0.0574,0.1414,--,--,--,06/30/2022,--,--,1,33660,--,--,$18.11,--,--,--,B,0,705,0.2234,0.018,--,0.0038,0,--,--,N,0,1,0.9973,0,N,"$1,041.84",--,0,01097,01,0,--
45,010091,07/01/2021,03/31/2022,--,N,10111,00,5,N,01,01,01,--,--,--,--,"$1,602.73",1,--,19,0.609,--,0.1074,0.3952,--,--,--,06/30/2022,--,--,1,01,--,--,$106.67,--,--,--,C,99.54,0,0,0.045,--,--,0,--,--,N,0,1,0.9995,0,N,"$1,527.94",--,0,01025,01,0,--
46,010092,10/01/2021,03/31/2022,--,N,10111,17,5,N,8600,8600,8600,--,--,--,--,"$5,639.51",1,0.0824,502,0.267,--,0.1069,0.241,--,--,--,09/30/2022,--,D,1,46220,46220,01,$96.00,--,$61.87,--,C,0,0,0,0.02,--,0.1115,0,--,--,N,0,1,0.9907,0,Y,$804.81,--,0,01125,01,0,--
47,010095,10/01/2021,03/31/2022,--,N,10111,00,5,N,01,01,01,--,--,--,--,"$1,533.65",1,--,36,0.646,--,0.1958,0.2671,--,--,--,09/30/2022,--,--,1,46220,--,--,$80.14,--,--,--,C,0,0,0,0.045,--,--,0,--,--,N,0,1,1,0,N,$819.40,--,0,01065,01,0,--
48,010097,01/01/2022,03/31/2022,--,N,10111,00,5,N,5240,5240,5240,--,--,Y,--,"$1,958.78",1,--,32,0.384,--,0.1267,0.175,--,--,--,12/31/2022,--,--,1,33860,--,--,$25.93,--,--,--,C,0,0,0,0.069,--,--,0,--,--,N,0,1,0.9993,0,N,$677.15,--,0.228409,01051,01,0,--
49,010099,10/01/2021,03/31/2022,--,N,10111,00,5,N,01,01,01,--,--,Y,--,"$1,317.88",1,--,46,0.44,--,0.0655,0.2515,--,--,--,09/30/2022,--,--,1,01,--,--,$114.92,--,--,--,C,192.89,0,0,0.038,--,--,0,--,--,N,0,1,0.9998,0,N,$707.47,Y,0.182273,01053,01,0,--
50,010100,04/01/2021,03/31/2022,--,N,10111,07,5,Y,01,6080,--,--,--,--,--,"$2,023.50",1,0.1232,122,0.358,--,0.029,0.1046,--,--,--,03/31/2022,--,Y,1,19300,37860,--,$76.86,--,$56.19,--,B,0,200,0.5759,0.026,--,0.0548,0,--,--,N,0,1,0.9809,0,N,$658.22,--,0,01003,01,0,--
51,010101,01/01/2022,03/31/2022,--,N,10111,07,5,Y,01,0450,--,--,L,Y,--,"$1,693.56",1,--,100,0.135,--,0.1012,0.1178,--,--,--,12/31/2022,--,Y,1,01,13820,13820,$71.77,--,--,--,C,0,0,0,0.008,--,--,0,--,--,N,0,1,0.9977,0,N,"$1,670.14",--,0.141591,01121,01,0,--
52,010102,10/01/2021,03/31/2022,--,N,10111,16,5,N,01,01,01,87,--,Y,--,"$2,658.82",1,--,21,1.142,--,0.2474,0.156,--,--,--,09/30/2022,--,--,1,01,--,--,$257.43,--,--,--,C,164.91,0,0,0.034,--,--,0,--,--,N,0,1,1,0,N,$733.28,--,0.25,01131,01,0,--
53,010103,01/01/2022,03/31/2022,--,N,10111,00,5,N,1000,1000,1000,--,--,--,--,"$2,712.97",1,0.1927,272,0.118,--,0.1005,0.168,--,--,--,12/31/2022,--,--,1,13820,--,--,$419.69,--,$386.66,--,B,0,500,0.2308,0.008,--,0.3177,0,--,--,N,0,1,0.9966,0,N,"$1,103.39",--,0,01073,01,0,--
54,010104,07/01/2021,03/31/2022,--,N,10111,00,5,N,1000,1000,1000,--,--,--,--,"$3,073.59",1,0.0935,374,0.077,--,0.0536,0.1419,--,--,--,06/30/2022,--,--,1,13820,--,--,$118.58,--,$107.82,--,B,0,500,0.3599,0.006,--,0.1136,0,--,--,N,0,1,0.9883,0,N,$320.69,--,0,01073,01,0,--
55,010108,07/01/2021,03/31/2022,--,N,10111,00,5,N,5240,5240,5240,--,--,--,--,"$1,299.51",1,--,51,0.349,--,0.0978,0.1091,--,--,--,06/30/2022,--,--,1,33860,--,--,$29.72,--,--,--,B,0,145,0.7502,0.021,--,--,0,--,--,N,0,1,0.9966,0,Y,$971.56,--,0,01001,01,0,--
56,010109,10/01/2019,03/31/2022,03/06/2020,N,10111,16,5,N,01,01,01,82,--,Y,--,"$7,709.70",1,--,38,0.688,--,0.2152,0.1013,--,--,--,09/30/2020,--,--,1,46220,--,--,$90.16,--,--,--,C,0,0,0,0.07,--,--,0,--,--,N,0,1,0.9999,0,N,"$1,344.38",--,0.247046,01107,01,0,--
57,010110,01/01/2022,03/31/2022,--,N,10111,16,5,N,01,01,01,82,--,Y,--,"$2,602.73",1,--,25,0.344,--,0.3046,0.463,--,--,--,12/31/2022,--,--,1,01,--,--,$89.15,--,--,--,C,33.92,0,0,0.032,--,--,0,--,--,N,0,1,1,0,N,$799.39,Y,0.25,01011,01,0,--
58,010112,10/01/2021,03/31/2022,--,N,10111,16,5,N,01,01,01,82,--,--,--,"$5,208.55",1,--,33,0.517,--,0.1557,0.1629,--,--,--,09/30/2022,--,--,1,01,--,--,$82.21,--,--,--,C,232.73,0,0,0.026,--,--,0,--,--,N,0,1,0.9985,0,Y,$928.13,Y,0,01091,01,0,--
59,010113,04/01/2021,03/31/2022,--,N,10111,00,5,N,5160,5160,5160,--,--,--,--,"$2,674.62",1,0.0054,586,0.358,--,0.0961,0.1615,--,--,--,03/31/2022,--,--,1,33660,--,--,$42.21,--,$12.68,--,C,0,0,0,0.017,--,0.008,0,--,--,N,0,1,0.9935,0,Y,$702.20,--,0,01097,01,0,--
60,010114,10/01/2021,03/31/2022,--,N,10111,00,5,N,1000,1000,1000,--,--,--,--,"$3,072.92",1,--,192,0.219,--,0.0843,0.1869,--,--,--,09/30/2022,--,--,1,13820,--,--,$62.88,--,--,--,B,0,350,0.2687,0.013,--,--,0,--,--,N,0,1,0.9981,0,N,"$1,139.75",--,0,01073,01,0,--
61,010118,07/01/2021,03/31/2022,--,N,10111,17,5,Y,01,1000,--,--,--,--,--,"$5,054.54",1,0.1076,106,0.108,0.9385,0.1934,0.3487,--,--,--,06/30/2022,--,Y,1,01,13820,--,$202.34,--,$109.61,--,B,0,275,0.3736,0.005,--,0.2973,0,--,--,N,0,1,0.9965,0,N,$582.75,--,0,01047,01,0,--
62,010120,10/01/2021,03/31/2022,--,N,05901,16,5,--,01,--,--,96,--,Y,--,"$4,455.28",1,--,43,0.344,0.9522,0.0916,0.2314,--,--,--,09/30/2022,--,--,1,01,--,--,$0.00,--,--,--,C,228.74,0,0,0.026,--,--,0,--,--,N,0,1,0.9958,0,N,"$1,129.36",--,0.218182,01099,01,0,--
63,010125,01/01/2022,03/31/2022,--,N,10111,14,5,N,01,01,01,--,--,Y,--,"$2,338.99",1,--,46,0.213,--,0.1265,0.0987,--,--,--,12/31/2022,--,--,1,01,--,--,$16.85,--,--,--,C,293.7,0,0,0.013,--,--,0,--,--,N,0,1,1,0,N,$298.49,--,0.221061,01133,01,0,--
64,010126,01/01/2022,03/31/2022,--,N,05901,00,5,--,01,--,--,--,--,Y,--,$0.00,1,--,39,0.322,0.9575,0.1163,0.1452,--,--,--,12/31/2022,--,Y,1,01,33860,--,$0.00,--,--,--,B,0,0,0,0.029,--,--,0,--,--,N,0,1,0.9936,0,N,$955.30,Y,0.187879,01109,01,0,--
65,010128,01/01/2022,03/31/2022,--,N,10111,00,5,N,01,01,01,--,--,--,--,"$1,381.62",1,--,32,0.467,--,0.2152,0.2396,--,--,--,12/31/2022,--,--,1,01,--,--,$29.06,--,--,--,C,0,0,0,0.029,--,--,0,--,--,N,0,1,0.9958,0,N,$721.39,--,0,01025,01,0,--
66,010129,04/01/2021,03/31/2022,--,N,10111,00,5,N,5160,5160,5160,--,--,Y,--,"$1,261.08",1,--,23,0.524,--,0.0725,0.1819,--,--,--,03/31/2022,--,--,1,19300,--,--,$64.22,--,--,--,C,0,0,0,0.039,--,--,0,--,--,N,0,1,0.9992,0,N,"$1,831.73",--,0.14803,01003,01,0,--
67,010130,07/01/2021,03/31/2022,--,N,10111,00,5,N,1000,1000,1000,--,--,Y,--,"$2,261.72",1,--,38,0.237,--,0.0578,0,--,--,--,06/30/2022,--,--,1,13820,--,--,$59.31,--,--,--,C,0,0,0,0.015,--,--,0,--,--,N,0,1,0.9963,0,N,$0.00,--,0.161667,01115,01,0,--
68,010131,07/01/2021,03/31/2022,--,N,10111,00,5,N,3440,3440,3440,--,--,--,--,"$2,435.15",1,--,185,0.08,--,0.0524,0.1151,--,--,--,06/30/2022,--,--,1,26620,--,--,$39.92,--,--,--,B,0.01,275,0.3736,0.007,--,--,0,--,--,N,0,1,0.9993,0,Y,$471.70,--,0,01089,01,0,--
69,010138,01/01/2022,03/31/2022,--,N,10111,00,5,N,01,01,01,--,--,--,--,"$1,571.85",1,--,33,0.536,--,0.2062,0.647,--,--,--,12/31/2022,--,--,--,01,--,--,$79.84,--,--,--,C,242.55,0,0,0.068,--,--,0,--,--,N,0,1,1,0,N,$841.18,Y,0,01119,01,0,--
70,010139,01/01/2022,03/31/2022,--,N,04911,00,5,N,3440,3440,3440,--,--,--,--,$0.00,1,--,438,0.088,1.5811,0.0802,0.245,--,--,--,12/31/2022,--,--,1,13820,--,--,$0.00,--,--,--,B,0,0,0,0.009,--,--,0,--,--,N,0,1,0.9835,0,N,"$1,019.61",--,0,01073,01,0,--
71,010144,01/01/2022,03/31/2022,--,N,05901,00,5,--,5160,--,--,--,--,--,--,$0.00,1,--,194,0.328,0.9422,0.0835,0.1541,--,--,--,12/31/2022,--,--,1,33660,--,--,$0.00,--,--,--,B,922.67,226.26,0.7081,0.016,--,--,0,--,--,N,0,1,0.992,0,N,$849.87,--,0,01097,01,0,--
72,010148,01/01/2022,03/31/2022,--,N,10111,14,5,N,01,01,01,--,--,Y,--,"$4,040.33",1,--,41,0.372,--,0.1056,0.1396,--,--,--,12/31/2022,--,--,1,01,--,--,$32.76,--,--,--,C,0,0,0,0.026,--,--,0,--,--,N,0,1,0.9891,0,Y,$402.13,Y,0.188182,01035,01,0,--
73,010149,07/01/2021,03/31/2022,--,N,10111,00,5,N,5240,5240,5240,--,--,--,--,"$2,849.71",1,--,171,0.271,--,0.0913,0.3963,--,--,--,06/30/2022,--,--,1,33860,--,--,$29.06,--,--,--,B,0,0,0,0.01,--,--,0,--,--,N,0,1,1,0,Y,$927.72,--,0,01101,01,0,--
74,010150,02/01/2022,03/31/2022,--,N,05901,16,5,--,01,--,--,6,--,Y,--,"$3,880.03",1,--,42,0.124,0.9657,0.1647,0.1772,--,--,--,01/31/2023,--,Y,1,01,33860,--,$0.00,--,--,--,B,0,0,0,0.007,--,--,0,--,--,N,0,1,0.996,0,N,$0.00,--,0.236288,01013,01,0,--
