,ProviderID,Fiscal_year_begin_date,Report_date,Termination_Date,Waiver_code,Intermediary_number,Provider_type,Current_Census_division,Change_code_for_reclass,Actual_Geographic_MSA,Wage_Index_MSA,Standardized_amount_MSA,Sole_community_or_Medicare,LUGAR,Temporary_relief_indicator,Federal_PPS_Blend_indicator,Facility_specific_rate,Cost_of_living_adjustment,Intern_to_bed_ratio,Bed_size,Cost-to-charge_ratio,Case_mix_index,SSI_ratio,Medicaid_ratio,Provider_PPS_period,Special_provider_update_factor,Operating_DSH_percent,Fiscal_year_end_date,Special_wage_index,Special_payment_indicator,Hospital_quality_indicator,Geographic_location_CBSA,Reclassification_CBSA,Standardized_amount_CBSA,Total_pass_through_amount_and_miscellaneous,Pass_through_amount_capital,Pass_through_amount_direct,Pass_through_amount_organ,Capital_PPS_pay_code,Capital_hospital_specific_rate,Capital_old_harmless_rate,Capital_new_harmless_ratio,Capital_cost-to-charge_ratio,New_hospital,Capital_indirect_medical,Capital_exception_payment,Supplemental_wage_index,Supplemental_wage_index_indicator,Value_based_purchasing_participant,Value_based_purchasing_adjustment,Hospital_readmission_reduction_program_participant,Hospital_readmission_reduction_adjustment,Model_1_bundle_percent,Hospital_acquired_condition_(HAC)_reduction_program_participant,Uncompensated_care_amount,Electronic_health_record_(EHR)_incentive_program_reduction_indicator,Low-volume_adjustment_factor,County_code,State_code,Medicare_performance_adjustment,LTCH_DPP_indicator
2724,115695,05/01/2021,03/31/2022,--,N,10211,38,3,--,11,--,--,--,--,--,4,$0.00,1,--,150,0,--,0,0,--,--,--,04/30/2022,--,--,1,11,--,--,$25.21,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,11,0,--
2725,115696,01/01/2021,03/31/2022,--,N,05901,38,3,N,11,11,11,--,--,--,4,$0.00,1,--,60,1,1,0,0,--,--,--,12/31/2021,--,--,1,11,--,--,$0.00,--,--,--,--,0,0,0,0.175,--,--,0,--,--,Y,1,0,0,0,--,$0.00,--,0,--,11,0,--
2726,115697,01/01/2021,03/31/2022,--,N,10211,38,3,--,0520,--,--,--,--,--,4,$0.00,1,--,120,0,--,0,0,--,--,--,12/31/2021,--,--,1,12060,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,N,$0.00,--,0,--,11,0,--
2727,115700,07/01/2021,03/31/2022,--,N,10211,38,3,--,11,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,06/30/2022,--,--,1,11,--,--,$37.87,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,11,0,--
2728,115701,05/01/2021,03/31/2022,--,N,10211,38,3,--,11,--,--,--,--,--,4,$0.00,1,--,112,0,--,0,0,--,--,--,04/30/2022,--,--,1,11,--,--,$35.02,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,11,0,--
2729,115702,09/01/2021,03/31/2022,--,N,10211,38,3,--,11,--,--,--,--,--,4,$0.00,1,--,60,0,--,0,0,--,--,--,08/31/2022,--,--,1,11,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,11,0,--
2730,115703,01/01/2021,03/31/2022,--,N,05901,38,3,N,11,11,11,--,--,--,4,$0.00,1,--,62,1,--,0,0,--,--,--,12/31/2021,--,--,1,11,--,--,$0.00,--,--,--,B,0,0,0,0.175,--,--,0,--,--,Y,1,0,0,0,--,$0.00,--,0,--,11,0,--
2731,115704,07/01/2021,03/31/2022,--,N,10211,38,3,--,11,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,06/30/2022,--,--,1,11,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,11,0,--
2732,115705,07/01/2021,03/31/2022,--,N,10211,38,3,--,11,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,06/30/2022,--,--,1,11,--,--,$34.49,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,11,0,--
2733,115706,07/01/2021,03/31/2022,--,N,10211,38,3,--,0520,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,06/30/2022,--,--,1,12060,--,--,$41.12,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,N,$0.00,--,0,--,11,0,--
2734,115707,10/01/2021,03/31/2022,--,N,10211,38,3,--,11,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,09/30/2022,--,--,1,46660,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,11,0,--
2735,115708,07/01/2021,03/31/2022,--,N,10211,38,3,--,4680,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,06/30/2022,--,--,1,47580,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,N,$0.00,--,0,--,11,0,--
2736,115709,07/01/2021,03/31/2022,--,N,10211,38,3,--,11,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,06/30/2022,--,--,1,11,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,11,0,--
2737,115710,07/01/2021,03/31/2022,--,N,05901,38,3,N,11,11,11,--,--,--,4,$0.00,1,--,70,1,1,0,0,--,--,--,06/30/2022,--,--,1,11,--,--,$0.00,--,--,--,--,0,0,0,0.175,--,--,0,--,--,Y,0.992,0,0,0,--,$0.00,--,0,--,11,0,--
2738,115711,04/01/2021,03/31/2022,--,N,10211,38,3,--,11,--,--,--,--,--,1,$0.00,1,--,107,0,--,0,0,--,--,--,03/31/2022,--,--,1,11,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,11,0,--
2739,115712,07/01/2021,03/31/2022,--,N,10211,38,3,--,11,--,--,--,--,--,4,$0.00,1,--,75,0,--,0,0,--,--,--,06/30/2022,--,--,1,11,--,--,$24.23,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,11,0,--
2740,115713,12/01/2021,03/31/2022,--,N,10211,38,3,--,11,--,--,--,--,--,4,$0.00,1,--,30,0,--,0,0,--,--,--,11/30/2022,--,--,1,11,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,11,0,--
2741,115714,01/01/2021,03/31/2022,--,N,10211,38,3,--,11,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,12/31/2021,--,--,1,11,--,--,$39.44,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,11,0,--
2742,115715,01/01/2021,03/31/2022,--,N,05001,38,6,N,7520,--,--,--,--,--,4,$0.00,1,--,1,0,--,0,0,--,--,--,12/31/2021,--,--,1,42340,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,Y,1,0,0,0,--,$0.00,--,0,--,11,0,--
2743,115716,07/01/2021,03/31/2022,--,N,10211,38,3,N,1800,1800,1800,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,06/30/2022,--,--,1,17980,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,N,$0.00,--,0,--,11,0,--
2744,115717,01/01/2021,03/31/2022,--,N,10211,38,3,N,0520,0520,0520,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,12/31/2021,--,--,1,12060,--,--,$76.06,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,N,$0.00,--,0,--,11,0,--
2745,115718,01/01/2021,03/31/2022,--,N,10211,38,3,N,11,11,11,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,12/31/2021,--,--,1,15260,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,11,0,--
2746,115719,07/01/2021,03/31/2022,--,N,10211,38,3,N,11,11,11,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,06/30/2022,--,--,1,40660,--,--,$31.60,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,11,0,--
2747,115720,07/01/2021,03/31/2022,--,N,10211,38,3,--,11,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,06/30/2022,--,--,1,40660,--,--,$70.38,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,11,0,--
2748,115721,05/01/2021,03/31/2022,--,N,10211,38,3,--,11,--,--,--,--,--,4,$0.00,1,--,200,0,--,0,0,--,--,--,04/30/2022,--,--,1,15260,--,--,$15.40,--,--,--,--,0,0,0,0,--,--,0,--,--,0,0.992,0,0,0,--,$0.00,--,0,--,11,0,--
2749,115722,07/01/2021,03/31/2022,--,N,10211,38,3,--,0520,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,06/30/2022,--,--,1,12060,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,N,$0.00,--,0,--,11,0,--
2750,115723,01/01/2021,03/31/2022,--,N,01011,38,0,N,0520,--,--,--,--,--,4,$0.00,0.1,--,64,0,--,0,0,--,--,--,08/26/2017,--,--,1,12060,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,11,0,--
2751,115724,07/01/2021,03/31/2022,--,N,10211,38,5,--,11,--,--,--,--,--,4,$0.00,1,--,60,0,--,0,0,--,--,--,06/30/2022,--,--,1,11,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,11,0,--
2752,115725,07/01/2021,03/31/2022,--,N,10211,38,5,--,0060,--,--,--,--,--,4,$0.00,1,--,50,0,--,0,0,--,--,--,06/30/2022,--,--,1,12260,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,N,$0.00,--,0,--,11,0,--
2753,115726,07/01/2021,03/31/2022,--,N,10211,38,5,--,11,--,--,--,--,--,4,$0.00,1,--,75,0,--,0,0,--,--,--,06/30/2022,--,--,1,11,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,11,0,--
2754,115727,01/01/2021,03/31/2022,--,N,10211,38,5,--,4680,--,--,--,--,--,4,$0.00,1,--,131,0,--,0,0,--,--,--,12/31/2021,--,--,1,31420,--,--,$38.37,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,N,$0.00,--,0,--,11,0,--
2755,115728,07/01/2021,03/31/2022,--,N,10211,38,5,--,4680,--,--,--,--,--,4,$0.00,1,--,50,0,--,0,0,--,--,--,06/30/2022,--,--,1,31420,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,N,$0.00,--,0,--,11,0,--
2756,115729,07/01/2021,03/31/2022,--,N,10211,38,5,--,11,--,--,--,--,--,4,$0.00,1,--,73,0,--,0,0,--,--,--,06/30/2022,--,--,1,11,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,11,0,--
2757,115730,02/07/2021,03/31/2022,--,N,10211,38,5,--,7520,--,--,--,--,--,4,$0.00,1,--,85,0,--,0,0,--,--,--,12/31/2021,--,--,1,42340,--,--,$58.68,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,N,$0.00,--,0,--,11,0,--
2758,115732,01/01/2021,03/31/2022,--,N,10211,38,5,--,11,--,--,--,--,--,4,$0.00,1,--,280,0,--,0,0,--,--,--,12/31/2021,--,--,1,11,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,11,0,--
2759,115733,10/12/2021,03/31/2022,--,N,10211,38,3,--,11,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,12/31/2021,--,--,--,11,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,11,0,--
2760,115771,07/01/2021,03/31/2022,--,N,05901,38,3,N,0520,0520,0520,--,--,--,4,$0.00,1,--,100,1,1,0,0,--,--,--,06/30/2022,--,--,1,12060,--,--,$0.00,--,--,--,B,0,0,0,0.175,--,--,0,--,--,Y,0.992,0,0,0,--,$0.00,--,0,--,11,0,--
2761,115772,02/25/2021,03/31/2022,--,N,10211,38,3,--,0520,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,12/31/2021,--,--,--,12060,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,13121,11,0,--
2762,115773,02/25/2021,03/31/2022,--,N,10211,38,3,--,0520,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,12/31/2021,--,--,--,12060,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,13121,11,0,--
2763,115774,05/20/2022,03/31/2022,--,N,10211,38,3,--,9911,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,06/30/2022,--,--,--,40660,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,13115,11,0,--
2764,115775,09/15/2021,03/31/2022,--,N,10211,38,3,--,0500,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,06/30/2022,--,--,--,12020,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,11,0,--
2765,125002,07/01/2018,03/31/2022,--,N,01011,38,0,--,12,--,--,--,--,--,1,$245.18,0,--,119,0,--,0,0,--,--,--,--,--,--,--,12,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1.008684936,0,0,0,--,$0.00,--,0,--,12,0,--
2766,125003,01/01/2018,03/31/2022,--,N,01011,38,0,--,12,--,--,--,--,--,4,$265.40,0,--,105,0,--,0,0,--,--,--,--,--,--,1,27980,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,12,0,--
2767,125004,01/01/2018,03/31/2022,--,N,01011,38,0,--,12,--,--,--,--,--,4,$289.63,0,--,110,0,--,0,0,--,--,--,--,--,--,1,12,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1.0125001792,0,0,0,--,$0.00,--,0,--,12,0,--
2768,125007,01/01/2018,03/31/2022,--,N,01011,38,0,--,12,--,--,--,--,--,4,$220.77,0,--,254,0,--,0,0,--,--,--,--,--,--,1,27980,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1.0164677296,0,0,0,--,$0.00,--,0,--,12,0,--
2769,125009,07/01/2018,03/31/2022,--,N,01011,38,0,--,3320,--,--,--,--,--,4,$180.09,0,--,158,0,--,0,0,--,--,--,--,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1.0122776473,0,0,0,--,$0.00,--,0,--,12,0,--
2770,125010,07/01/2018,03/31/2022,--,N,01011,38,0,--,3320,--,--,--,--,--,4,$281.94,0,--,155,0,--,0,0,--,--,--,--,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.9956881562,0,0,0,--,$0.00,--,0,--,12,0,--
2771,125011,01/01/2021,03/31/2022,--,N,03001,38,9,--,3320,--,--,--,--,--,4,$0.00,1,--,288,0,--,0,0,--,--,--,12/31/2009,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,12,0,--
2772,125013,07/01/2018,03/31/2022,--,N,01011,38,0,--,3320,--,--,--,--,--,4,$296.83,0,--,100,0,--,0,0,--,--,--,--,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1.0164677296,0,0,0,--,$0.00,--,0,--,12,0,--
2773,125014,01/01/2018,03/31/2022,--,N,01011,38,0,--,3320,--,--,--,--,--,4,$0.00,0,--,91,0,--,0,0,--,--,--,--,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.9813525043,0,0,0,--,$0.00,--,0,--,12,0,--
2774,125015,07/01/2018,03/31/2022,--,N,01011,38,0,--,3320,--,--,--,--,--,4,$210.23,0,--,107,0,--,0,0,--,--,--,--,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1.0146730823,0,0,0,--,$0.00,--,0,--,12,0,--
2775,125019,03/01/2018,03/31/2022,--,N,01011,38,0,--,3320,--,--,--,--,--,4,$170.84,0,--,182,0,--,0,0,--,--,--,--,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1.0130736404,0,0,0,--,$0.00,--,0,--,12,0,--
2776,125020,01/01/2021,03/31/2022,--,N,03001,38,0,--,3320,--,--,--,--,--,4,$0.00,1,--,108,0,--,0,0,--,--,--,12/31/2009,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,12,0,--
2777,125021,07/01/2018,03/31/2022,--,N,01011,38,0,--,12,--,--,--,--,--,4,$307.28,0,--,20,0,--,0,0,--,--,--,--,--,--,1,12,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,12,0,--
2778,125023,01/01/2018,03/31/2022,--,N,01011,38,0,--,12,--,--,--,--,--,4,$0.00,0,--,10,0,--,0,0,--,--,--,--,--,--,1,27980,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,12,0,--
2779,125024,01/01/2018,03/31/2022,--,N,01011,38,0,--,3320,--,--,--,--,--,4,$0.00,0,--,75,0,--,0,0,--,--,--,--,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.9857481261,0,0,0,--,$0.00,--,0,--,12,0,--
2780,125026,07/01/2018,03/31/2022,--,N,01011,38,0,--,3320,--,--,--,--,--,4,$234.97,0,--,40,0,--,0,0,--,--,--,--,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1.0059893306,0,0,0,--,$0.00,--,0,--,12,0,--
2781,125029,07/01/2018,03/31/2022,--,N,01011,38,0,--,12,--,--,--,--,--,4,$297.76,0,--,66,0,--,0,0,--,--,--,--,--,--,1,12,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.990998689,0,0,0,--,$0.00,--,0,--,12,0,--
2782,125032,07/01/2018,03/31/2022,--,N,01011,38,0,--,12,--,--,--,--,--,4,$393.10,0,--,66,0,--,0,0,--,--,--,--,--,--,1,12,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,12,0,--
2783,125033,01/01/2021,03/31/2022,--,N,03001,38,6,N,3320,--,--,--,--,--,4,$290.96,1,--,266,0,--,0,0,--,--,--,12/31/2009,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,12,0,--
2784,125038,09/01/2018,03/31/2022,--,N,01011,38,0,--,3320,--,--,--,--,--,4,$284.67,0,--,135,0,--,0,0,--,--,--,--,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.9907070891,0,0,0,--,$0.00,--,0,--,12,0,--
2785,125040,01/01/2021,03/31/2022,--,N,10311,38,9,--,12,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,12/31/2021,--,--,1,12,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,12,0,--
2786,125041,01/01/2018,03/31/2022,--,N,01011,38,0,--,3320,--,--,--,--,--,4,$0.00,0,--,92,0,--,0,0,--,--,--,--,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.9828709059,0,0,0,--,$0.00,--,0,--,12,0,--
2787,125042,01/01/2018,03/31/2022,--,N,01011,38,0,--,3320,--,--,--,--,--,4,$0.00,0,--,82,0,--,0,0,--,--,--,--,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1.0010655908,0,0,0,--,$0.00,--,0,--,12,0,--
2788,125043,01/01/2018,03/31/2022,--,N,01011,38,0,--,3320,--,--,--,--,--,4,$0.00,0,--,244,0,--,0,0,--,--,--,--,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1.010551249,0,0,0,--,$0.00,--,0,--,12,0,--
2789,125045,04/01/2021,03/31/2022,--,N,10311,38,8,--,12,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,03/31/2022,--,--,1,12,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,12,0,--
2790,125046,01/01/2018,03/31/2022,--,N,01011,38,0,--,3320,--,--,--,--,--,4,$0.00,0,--,93,0,--,0,0,--,--,--,--,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.9984493967,0,0,0,--,$0.00,--,0,--,12,0,--
2791,125047,01/01/2021,03/31/2022,--,N,05001,38,6,N,3320,--,--,--,--,--,4,$0.00,1,--,1,0,--,0,0,--,--,--,12/31/2021,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,Y,0.992,0,0,0,--,$0.00,--,0,--,12,0,--
2792,125048,01/01/2018,03/31/2022,--,N,01011,38,0,--,3320,--,--,--,--,--,4,$0.00,0,--,104,0,--,0,0,--,--,--,--,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1.0133643678,0,0,0,--,$0.00,--,0,--,12,0,--
2793,125050,07/01/2018,03/31/2022,--,N,01011,38,0,--,3320,--,--,--,--,--,1,$0.00,0,--,40,0,--,0,0,--,--,--,--,--,--,--,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.9815930693,0,0,0,--,$0.00,--,0,--,12,0,--
2794,125051,01/01/2021,03/31/2022,--,N,10311,38,8,--,3320,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,12/31/2021,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,N,$0.00,--,0,--,12,0,--
2795,125052,01/01/2021,03/31/2022,--,N,10311,38,8,--,12,--,--,--,--,--,4,$0.00,1,--,0,0,--,0,0,--,--,--,12/31/2021,--,--,1,12,--,--,$8.70,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,12,0,--
2796,125055,01/01/2021,03/31/2022,--,N,01011,38,9,--,3320,--,--,--,--,--,4,$0.00,--,--,60,0,--,0,0,--,--,--,12/31/2020,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,12,0,--
2797,125056,01/01/2021,03/31/2022,--,N,01011,38,0,--,12,--,--,--,--,--,4,$0.00,--,--,90,0,--,0,0,--,--,--,12/31/2009,--,--,1,27980,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,12,0,--
2798,125057,01/01/2021,03/31/2022,--,--,01011,38,9,--,3320,--,--,--,--,--,4,$0.00,--,--,60,0,--,0,0,--,--,--,12/31/2007,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,0,1,0,0,0,--,$0.00,--,0,--,12,0,--
2799,125058,01/01/2021,03/31/2022,--,N,01011,38,0,--,12,--,--,--,--,--,4,$0.00,--,--,95,0,--,0,0,--,--,--,12/31/2011,--,--,1,12,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,12,0,--
2800,125059,01/01/2021,03/31/2022,--,N,01011,38,9,--,3320,--,--,--,--,--,4,$0.00,--,--,131,0,--,0,0,--,--,--,12/31/2011,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,0,0.992,0,0,0,--,$0.00,--,0,--,12,0,--
2801,125061,01/01/2021,03/31/2022,--,N,01011,38,9,--,12,--,--,--,--,--,4,$0.00,--,--,53,0,--,0,0,--,--,--,12/31/2014,--,--,1,12,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,12,0,--
2802,125062,01/01/2021,03/31/2022,--,N,01011,38,9,--,12,--,--,--,--,--,4,$0.00,--,--,84,0,--,0,0,--,--,--,12/31/2015,--,--,1,12,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,12,0,--
2803,125063,01/01/2018,03/31/2022,--,N,01011,38,9,--,2281,--,--,--,--,--,4,$0.00,--,--,41,0,--,0,0,--,--,--,--,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.9809698774,0,0,0,--,$0.00,--,0,--,12,0,--
2804,125064,01/01/2021,03/31/2022,--,N,01011,38,0,--,3320,--,--,--,--,--,4,$0.00,1,--,116,0.361,--,0,0,--,--,--,07/22/2018,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,12,0,--
2805,125065,01/01/2021,03/31/2022,--,N,01011,38,0,--,12,--,--,--,--,--,4,$0.00,1,--,100,0,--,0,0,--,--,--,01/19/2019,--,--,1,12,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,12,0,--
2806,125066,01/01/2021,03/31/2022,--,N,01011,38,0,--,3320,--,--,--,--,--,4,$0.00,1,--,236,0.364,--,0,0,--,--,--,06/26/2020,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,0.992,0,0,0,--,$0.00,--,0,--,12,0,--
2807,125067,01/01/2021,03/31/2022,--,N,01011,38,9,--,3320,--,--,--,--,--,4,$0.00,1,--,42,0,--,0,0,--,--,--,04/29/2021,--,--,1,46520,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,12,0,--
2808,135004,01/01/2021,03/31/2022,--,N,02001,38,8,--,13,--,--,--,--,--,4,$0.00,1,--,28,0,--,0,0,--,--,--,09/30/1901,--,--,1,13,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,13,0,--
2809,135006,10/01/2021,03/31/2022,--,N,02001,38,8,--,13,--,--,--,--,--,4,$0.00,1,--,38,0,--,0,0,--,--,--,09/30/1901,--,--,1,13,--,--,$0.00,--,--,--,--,0,0,0,0,--,--,0,--,--,N,1,0,0,0,--,$0.00,--,0,--,13,0,--
